customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
16969.0,39,3,19592908,3,4,3,343,Potential Customers
16971.0,38,1,2571912,3,2,1,321,At Risk
16976.0,267,1,2213376,1,2,1,121,Lost Customers
16978.0,78,1,5715878,2,2,2,222,Lost Customers
16979.0,4,6,29368689,5,5,4,554,Loyal Customers
16980.0,255,2,43436848,1,3,4,134,Potential Customers
16982.0,61,1,6989892,3,2,2,322,At Risk
16983.0,13,7,42363237,5,5,4,554,Loyal Customers
16984.0,88,2,625792318,2,3,5,235,Potential Customers
16985.0,17,10,127827718,4,5,5,455,Loyal Customers
16986.0,30,2,179332800,4,3,5,435,Potential Customers
16987.0,3,7,12483340,5,5,3,553,Loyal Customers
16988.0,5,1,542316,5,2,1,521,At Risk
16989.0,7,6,92537145,5,5,5,555,Champions
16990.0,219,1,1790000,1,2,1,121,Lost Customers
16992.0,11,5,29166544,5,4,4,544,Loyal Customers
16996.0,30,6,17364520,4,5,3,453,Loyal Customers
16997.0,288,3,10920000,1,4,3,143,Potential Customers
16998.0,150,4,1129160,2,4,1,241,Potential Customers
16999.0,23,2,7122750,4,3,2,432,Potential Customers
17001.0,1,11,79693816,5,5,5,555,Champions
17002.0,86,3,33997969,2,4,4,244,Potential Customers
17004.0,46,2,69407198,3,3,5,335,Potential Customers
17006.0,5,4,6086669,5,4,2,542,Loyal Customers
17007.0,51,6,12103827,3,5,3,353,Potential Customers
17010.0,18,1,2305248,4,2,1,421,At Risk
17011.0,30,1,5038740,4,2,2,422,At Risk
17014.0,8,3,5023567,5,4,2,542,Loyal Customers
17015.0,29,3,156943876,4,4,5,445,Loyal Customers
17017.0,3,20,405200624,5,5,5,555,Champions
17018.0,41,2,8405160,3,3,3,333,Potential Customers
17019.0,11,4,26283156,5,4,4,544,Loyal Customers
17022.0,31,1,766800,4,2,1,421,At Risk
17024.0,45,3,223165,3,4,1,341,Potential Customers
17025.0,61,3,3841067,3,4,2,342,Potential Customers
17026.0,185,2,958971,1,3,1,131,Potential Customers
17027.0,79,6,8889453,2,5,3,253,Potential Customers
17029.0,111,2,14320000,2,3,3,233,Potential Customers
17030.0,64,1,2144302,3,2,1,321,At Risk
17031.0,12,2,4522775,5,3,2,532,Potential Customers
17033.0,86,3,29432940,2,4,4,244,Potential Customers
17034.0,16,3,11311864,4,4,3,443,Loyal Customers
17035.0,246,2,5207565,1,3,2,132,Potential Customers
17037.0,88,1,83136192,2,2,5,225,Lost Customers
17038.0,30,1,314720,4,2,1,421,At Risk
17040.0,138,1,8140113,2,2,3,223,Lost Customers
17041.0,27,3,34988527,4,4,4,444,Loyal Customers
17042.0,3,5,22353794,5,4,4,544,Loyal Customers
17043.0,32,4,51907766,4,4,4,444,Loyal Customers
17044.0,25,1,47803392,4,2,4,424,At Risk
17045.0,113,3,1729294,2,4,1,241,Potential Customers
17046.0,157,1,32743020,2,2,4,224,Lost Customers
17047.0,85,3,19952560,2,4,3,243,Potential Customers
17048.0,118,3,18807377,2,4,3,243,Potential Customers
17049.0,3,9,207685372,5,5,5,555,Champions
17050.0,96,6,98650576,2,5,5,255,Potential Customers
17051.0,194,1,4547376,1,2,2,122,Lost Customers
17052.0,28,1,10798875,4,2,3,423,At Risk
17053.0,131,1,6081456,2,2,2,222,Lost Customers
17054.0,28,5,23444703,4,4,4,444,Loyal Customers
17058.0,82,3,27852799,2,4,4,244,Potential Customers
17059.0,30,5,129940125,4,4,5,445,Loyal Customers
17060.0,266,1,5059584,1,2,2,122,Lost Customers
17061.0,74,11,133769128,2,5,5,255,Potential Customers
17062.0,314,4,6085593,1,4,2,142,Potential Customers
17063.0,21,7,23348312,4,5,4,454,Loyal Customers
17064.0,59,3,9833610,3,4,3,343,Potential Customers
17068.0,12,21,60101768,5,5,4,554,Loyal Customers
17069.0,28,9,65968794,4,5,5,455,Loyal Customers
17070.0,114,1,4151462,2,2,2,222,Lost Customers
17071.0,28,9,38256763,4,5,4,454,Loyal Customers
17073.0,18,4,29130204,4,4,4,444,Loyal Customers
17075.0,18,4,6864481,4,4,2,442,Loyal Customers
17076.0,36,3,11141184,3,4,3,343,Potential Customers
17078.0,36,2,28462320,3,3,4,334,Potential Customers
17079.0,78,1,285120,2,2,1,221,Lost Customers
17080.0,22,2,2535724,4,3,1,431,Potential Customers
17081.0,25,2,1224528,4,3,1,431,Potential Customers
17082.0,33,2,120321807,4,3,5,435,Potential Customers
17083.0,109,3,40112092,2,4,4,244,Potential Customers
17084.0,35,2,310529175,3,3,5,335,Potential Customers
17085.0,123,5,26056261,2,4,4,244,Potential Customers
17086.0,7,6,67373236,5,5,5,555,Champions
17088.0,28,4,53301177,4,4,4,444,Loyal Customers
17090.0,4,7,38616285,5,5,4,554,Loyal Customers
17091.0,3,9,99158274,5,5,5,555,Champions
17092.0,50,4,64518328,3,4,5,345,Potential Customers
17094.0,322,1,4590400,1,2,2,122,Lost Customers
17095.0,23,3,36538096,4,4,4,444,Loyal Customers
17096.0,15,4,8214209,4,4,3,443,Loyal Customers
17097.0,2,8,7031273,5,5,2,552,Loyal Customers
17100.0,18,2,74555572,4,3,5,435,Potential Customers
17101.0,10,4,34170679,5,4,4,544,Loyal Customers
17102.0,262,1,5100,1,2,1,121,Lost Customers
17105.0,159,2,23035552,2,3,4,234,Potential Customers
17107.0,33,6,1045830656,4,5,5,455,Loyal Customers
17109.0,29,6,13922976,4,5,3,453,Loyal Customers
17110.0,165,1,816500,2,2,1,221,Lost Customers
17111.0,47,1,7508022,3,2,2,322,At Risk
17114.0,6,8,2606196,5,5,2,552,Loyal Customers
17115.0,8,3,10509068,5,4,3,543,Loyal Customers
17117.0,288,1,790160,1,2,1,121,Lost Customers
17118.0,318,1,2418108,1,2,1,121,Lost Customers
17119.0,3,2,16912898,5,3,3,533,Potential Customers
17120.0,233,1,3689520,1,2,2,122,Lost Customers
17122.0,119,1,1106560,2,2,1,221,Lost Customers
17123.0,162,1,8494380,2,2,3,223,Lost Customers
17124.0,185,1,3885570,1,2,2,122,Lost Customers
17125.0,50,1,7547085,3,2,2,322,At Risk
17126.0,152,5,26126912,2,4,4,244,Potential Customers
17128.0,335,1,1193884,1,2,1,121,Lost Customers
17131.0,5,5,77250355,5,4,5,545,Loyal Customers
17133.0,16,7,344770748,4,5,5,455,Loyal Customers
17134.0,107,2,2851900,2,3,2,232,Potential Customers
17135.0,16,7,23100242,4,5,4,454,Loyal Customers
17138.0,276,1,4794300,1,2,2,122,Lost Customers
17139.0,16,12,662168813,4,5,5,455,Loyal Customers
17140.0,247,1,14052664,1,2,3,123,Lost Customers
17142.0,239,1,4689900,1,2,2,122,Lost Customers
17144.0,1,2,26046315,5,3,4,534,Potential Customers
17146.0,106,3,5896306,2,4,2,242,Potential Customers
17147.0,23,4,38806452,4,4,4,444,Loyal Customers
17148.0,52,1,1024016,3,2,1,321,At Risk
17152.0,195,3,38696300,1,4,4,144,Potential Customers
17153.0,24,1,2223312,4,2,1,421,At Risk
17154.0,75,1,16137660,2,2,3,223,Lost Customers
17155.0,18,2,3160740,4,3,2,432,Potential Customers
17157.0,8,2,2749672,5,3,2,532,Potential Customers
17158.0,32,3,34385003,4,4,4,444,Loyal Customers
17159.0,22,3,60304692,4,4,4,444,Loyal Customers
17160.0,31,6,170377322,4,5,5,455,Loyal Customers
17162.0,29,10,28487472,4,5,4,454,Loyal Customers
17163.0,22,2,1000060,4,3,1,431,Potential Customers
17164.0,33,7,80283105,4,5,5,455,Loyal Customers
17165.0,284,1,1586800,1,2,1,121,Lost Customers
17166.0,39,2,892638,3,3,1,331,Potential Customers
17169.0,58,2,25497576,3,3,4,334,Potential Customers
17171.0,289,1,4160835,1,2,2,122,Lost Customers
17172.0,79,1,15252480,2,2,3,223,Lost Customers
17173.0,5,8,63639632,5,5,5,555,Champions
17174.0,218,1,245590,1,2,1,121,Lost Customers
17175.0,44,4,33688762,3,4,4,344,Potential Customers
17176.0,202,1,5204210,1,2,2,122,Lost Customers
17179.0,178,3,6912346,2,4,2,242,Potential Customers
17180.0,56,4,14657200,3,4,3,343,Potential Customers
17181.0,57,2,3570232,3,3,2,332,Potential Customers
17183.0,8,6,75559471,5,5,5,555,Champions
17186.0,47,2,1440000,3,3,1,331,Potential Customers
17187.0,227,1,2936880,1,2,2,122,Lost Customers
17188.0,11,7,52425503,5,5,4,554,Loyal Customers
17189.0,106,2,4289398,2,3,2,232,Potential Customers
17190.0,59,2,4015340,3,3,2,332,Potential Customers
17191.0,28,7,46829744,4,5,4,454,Loyal Customers
17193.0,36,7,79181060,3,5,5,355,Potential Customers
17194.0,274,2,2981916,1,3,2,132,Potential Customers
17197.0,30,1,19348491,4,2,3,423,At Risk
17198.0,24,3,8280234,4,4,3,443,Loyal Customers
17201.0,54,1,9182484,3,2,3,323,At Risk
17203.0,36,6,294663364,3,5,5,355,Potential Customers
17204.0,175,4,39035574,2,4,4,244,Potential Customers
17205.0,54,1,33952672,3,2,4,324,At Risk
17206.0,53,1,1552224,3,2,1,321,At Risk
17211.0,27,8,44279545,4,5,4,454,Loyal Customers
17212.0,253,1,3334695,1,2,2,122,Lost Customers
17213.0,40,7,50845534,3,5,4,354,Potential Customers
17214.0,60,6,4985246,3,5,2,352,Potential Customers
17217.0,234,1,272400,1,2,1,121,Lost Customers
17218.0,4,10,21832069,5,5,4,554,Loyal Customers
17219.0,32,1,1016647,4,2,1,421,At Risk
17220.0,24,14,49526509,4,5,4,454,Loyal Customers
17221.0,7,2,5030525,5,3,2,532,Potential Customers
17222.0,65,1,4533120,3,2,2,322,At Risk
17223.0,310,2,2517136,1,3,1,131,Potential Customers
17226.0,309,1,15975694,1,2,3,123,Lost Customers
17227.0,19,6,11235619,4,5,3,453,Loyal Customers
17228.0,16,8,39391912,4,5,4,454,Loyal Customers
17229.0,96,2,2943353,2,3,2,232,Potential Customers
17230.0,264,8,193658139,1,5,5,155,Potential Customers
17231.0,12,10,60319958,5,5,4,554,Loyal Customers
17232.0,3,2,4273804,5,3,2,532,Potential Customers
17233.0,35,1,2500528,3,2,1,321,At Risk
17234.0,183,1,824395,1,2,1,121,Lost Customers
17235.0,25,2,6347908,4,3,2,432,Potential Customers
17236.0,13,6,7680587,5,5,2,552,Loyal Customers
17237.0,11,2,2109274,5,3,1,531,Potential Customers
17238.0,3,17,48388068,5,5,4,554,Loyal Customers
17239.0,313,1,5737500,1,2,2,122,Lost Customers
17242.0,108,2,37669984,2,3,4,234,Potential Customers
17243.0,1,26,122720868,5,5,5,555,Champions
17244.0,53,1,58821840,3,2,4,324,At Risk
17245.0,205,1,1285875,1,2,1,121,Lost Customers
17247.0,15,1,2991214,4,2,2,422,At Risk
17248.0,120,1,6787245,2,2,2,222,Lost Customers
17250.0,4,2,3312876,5,3,2,532,Potential Customers
17251.0,363,1,3116080,1,2,2,122,Lost Customers
17252.0,117,2,6533816,2,3,2,232,Potential Customers
17253.0,18,1,766518,4,2,1,421,At Risk
17254.0,5,2,3603194,5,3,2,532,Potential Customers
17255.0,41,2,3762865,3,3,2,332,Potential Customers
17256.0,107,2,1688050,2,3,1,231,Potential Customers
17259.0,148,2,13488455,2,3,3,233,Potential Customers
17262.0,52,5,12746704,3,4,3,343,Potential Customers
17263.0,208,1,228384,1,2,1,121,Lost Customers
17265.0,139,2,11499690,2,3,3,233,Potential Customers
17266.0,2,3,2464752,5,4,1,541,Loyal Customers
17267.0,127,2,4823450,2,3,2,232,Potential Customers
17268.0,108,4,24939728,2,4,4,244,Potential Customers
17272.0,42,4,120966655,3,4,5,345,Potential Customers
17274.0,35,1,884642,3,2,1,321,At Risk
17277.0,228,2,28324768,1,3,4,134,Potential Customers
17278.0,241,1,4404116,1,2,2,122,Lost Customers
17279.0,58,1,901584,3,2,1,321,At Risk
17282.0,130,3,118146209,2,4,5,245,Potential Customers
17284.0,60,6,56786564,3,5,4,354,Potential Customers
17286.0,22,1,1816256,4,2,1,421,At Risk
17287.0,26,7,9092995,4,5,3,453,Loyal Customers
17288.0,9,7,31723439,5,5,4,554,Loyal Customers
17289.0,32,3,17785784,4,4,3,443,Loyal Customers
17290.0,4,2,11947916,5,3,3,533,Potential Customers
17291.0,308,1,3965760,1,2,2,122,Lost Customers
17293.0,8,9,28381964,5,5,4,554,Loyal Customers
17295.0,29,3,6485127,4,4,2,442,Loyal Customers
17297.0,17,1,882926,4,2,1,421,At Risk
17298.0,101,2,11385738,2,3,3,233,Potential Customers
17299.0,12,4,14885984,5,4,3,543,Loyal Customers
17301.0,21,1,2944687,4,2,2,422,At Risk
17302.0,15,5,15369705,4,4,3,443,Loyal Customers
17303.0,361,1,3600576,1,2,2,122,Lost Customers
17306.0,11,19,565780197,5,5,5,555,Champions
17309.0,95,1,339275,2,2,1,221,Lost Customers
17311.0,78,2,72104065,2,3,5,235,Potential Customers
17312.0,139,3,7431580,2,4,2,242,Potential Customers
17313.0,31,1,326503368,4,2,5,425,At Risk
17314.0,25,8,91020262,4,5,5,455,Loyal Customers
17315.0,2,38,77058523,5,5,5,555,Champions
17317.0,46,3,149956236,3,4,5,345,Potential Customers
17320.0,100,3,26105064,2,4,4,244,Potential Customers
17321.0,8,2,24294273,5,3,4,534,Potential Customers
17323.0,15,7,12158434,4,5,3,453,Loyal Customers
17324.0,18,4,37796109,4,4,4,444,Loyal Customers
17325.0,280,1,580800,1,2,1,121,Lost Customers
17329.0,14,2,3728637,4,3,2,432,Potential Customers
17330.0,23,2,2847000,4,3,2,432,Potential Customers
17331.0,124,1,280320,2,2,1,221,Lost Customers
17333.0,86,1,18534375,2,2,3,223,Lost Customers
17334.0,302,2,8625330,1,3,3,133,Potential Customers
17337.0,151,4,98472441,2,4,5,245,Potential Customers
17338.0,17,8,303962470,4,5,5,455,Loyal Customers
17339.0,94,2,2589696,2,3,1,231,Potential Customers
17340.0,30,11,1385111058,4,5,5,455,Loyal Customers
17341.0,157,3,19721548,2,4,3,243,Potential Customers
17343.0,355,1,1084384,1,2,1,121,Lost Customers
17344.0,46,1,1059762,3,2,1,321,At Risk
17345.0,15,4,6264502,4,4,2,442,Loyal Customers
17346.0,4,15,30683952,5,5,4,554,Loyal Customers
17347.0,86,1,4945536,2,2,2,222,Lost Customers
17348.0,15,5,46731263,4,4,4,444,Loyal Customers
17349.0,179,1,1240400,2,2,1,221,Lost Customers
17350.0,8,4,37217763,5,4,4,544,Loyal Customers
17351.0,36,3,2355445,3,4,1,341,Potential Customers
17353.0,129,2,104400000,2,3,5,235,Potential Customers
17354.0,51,1,140141836,3,2,5,325,At Risk
17356.0,312,1,2958452,1,2,2,122,Lost Customers
17357.0,24,2,5773004,4,3,2,432,Potential Customers
17358.0,303,2,4409365,1,3,2,132,Potential Customers
17359.0,11,1,2058546,5,2,1,521,At Risk
17360.0,17,3,7577563,4,4,2,442,Loyal Customers
17361.0,49,3,3278724,3,4,2,342,Potential Customers
17362.0,239,2,3005645,1,3,2,132,Potential Customers
17364.0,1,11,145275843,5,5,5,555,Champions
17365.0,13,8,358243978,5,5,5,555,Champions
17367.0,238,1,2526000,1,2,1,121,Lost Customers
17368.0,23,8,55119657,4,5,4,454,Loyal Customers
17370.0,73,4,6011660,2,4,2,242,Potential Customers
17371.0,17,3,2840032,4,4,2,442,Loyal Customers
17372.0,41,8,12731558,3,5,3,353,Potential Customers
17373.0,40,4,6703580,3,4,2,342,Potential Customers
17374.0,219,2,2258047,1,3,1,131,Potential Customers
17375.0,199,3,5719403,1,4,2,142,Potential Customers
17376.0,71,2,866960,3,3,1,331,Potential Customers
17377.0,24,20,49999617,4,5,4,454,Loyal Customers
17379.0,11,1,26828958,5,2,4,524,At Risk
17381.0,9,29,2642423351,5,5,5,555,Champions
17382.0,65,1,163500,3,2,1,321,At Risk
17383.0,4,1,2989350,5,2,2,522,At Risk
17384.0,19,2,1468270,4,3,1,431,Potential Customers
17385.0,15,1,5248311,4,2,2,422,At Risk
17386.0,8,6,153882052,5,5,5,555,Champions
17387.0,20,2,21495702,4,3,4,434,Potential Customers
17388.0,78,4,37453914,2,4,4,244,Potential Customers
17389.0,1,34,3031638528,5,5,5,555,Champions
17391.0,164,2,16607232,2,3,3,233,Potential Customers
17392.0,307,2,8344711,1,3,3,133,Potential Customers
17394.0,219,1,4913267,1,2,2,122,Lost Customers
17396.0,39,8,271691280,3,5,5,355,Potential Customers
17397.0,22,2,9071762,4,3,3,433,Potential Customers
17398.0,115,3,7915848,2,4,3,243,Potential Customers
17400.0,126,5,70585306,2,4,5,245,Potential Customers
17402.0,5,13,16958088,5,5,3,553,Loyal Customers
17403.0,36,1,3294954,3,2,2,322,At Risk
17404.0,4,15,11688236478,5,5,5,555,Champions
17405.0,1,3,26735474,5,4,4,544,Loyal Customers
17406.0,333,3,83295180,1,4,5,145,Potential Customers
17408.0,163,1,9795,2,2,1,221,Lost Customers
17409.0,185,2,4340575,1,3,2,132,Potential Customers
17410.0,16,5,17511232,4,4,3,443,Loyal Customers
17411.0,12,3,8217012,5,4,3,543,Loyal Customers
17412.0,3,7,14019604,5,5,3,553,Loyal Customers
17414.0,44,2,95484000,3,3,5,335,Potential Customers
17415.0,80,1,5789376,2,2,2,222,Lost Customers
17416.0,30,7,547095194,4,5,5,455,Loyal Customers
17418.0,42,2,6767771,3,3,2,332,Potential Customers
17419.0,11,12,75233429,5,5,5,555,Champions
17420.0,50,3,5707433,3,4,2,342,Potential Customers
17422.0,16,6,76134777,4,5,5,455,Loyal Customers
17423.0,46,2,17722143,3,3,3,333,Potential Customers
17425.0,19,2,25813507,4,3,4,434,Potential Customers
17426.0,8,6,415468908,5,5,5,555,Champions
17427.0,72,1,342720,3,2,1,321,At Risk
17428.0,1,28,1252666291,5,5,5,555,Champions
17429.0,128,3,10574620,2,4,3,243,Potential Customers
17430.0,33,2,2666680,4,3,2,432,Potential Customers
17431.0,313,1,11776360,1,2,3,123,Lost Customers
17432.0,18,2,3769539,4,3,2,432,Potential Customers
17433.0,88,1,5608460,2,2,2,222,Lost Customers
17434.0,2,7,55273095,5,5,4,554,Loyal Customers
17436.0,2,2,981900,5,3,1,531,Potential Customers
17438.0,254,1,4001035,1,2,2,122,Lost Customers
17440.0,157,3,2225196,2,4,1,241,Potential Customers
17442.0,37,6,58241766,3,5,4,354,Potential Customers
17443.0,220,1,26925696,1,2,4,124,Lost Customers
17444.0,148,3,252908390,2,4,5,245,Potential Customers
17446.0,177,2,1201500,2,3,1,231,Potential Customers
17447.0,40,2,14608965,3,3,3,333,Potential Customers
17449.0,2,7,46335753,5,5,4,554,Loyal Customers
17450.0,8,46,86845216821,5,5,5,555,Champions
17451.0,1,7,41574259,5,5,4,554,Loyal Customers
17453.0,18,2,6325848,4,3,2,432,Potential Customers
17454.0,192,4,3174791,1,4,2,142,Potential Customers
17455.0,204,1,869220,1,2,1,121,Lost Customers
17456.0,365,1,5546892,1,2,2,122,Lost Customers
17457.0,127,5,29251156,2,4,4,244,Potential Customers
17458.0,15,1,5380500,4,2,2,422,At Risk
17459.0,43,2,17883063,3,3,3,333,Potential Customers
17460.0,94,6,3041953,2,5,2,252,Potential Customers
17461.0,23,3,28640540,4,4,4,444,Loyal Customers
17462.0,60,2,8711271,3,3,3,333,Potential Customers
17463.0,16,5,51686034,4,4,4,444,Loyal Customers
17464.0,158,1,6379120,2,2,2,222,Lost Customers
17466.0,10,2,11363104,5,3,3,533,Potential Customers
17468.0,10,2,1056400,5,3,1,531,Potential Customers
17469.0,16,5,30187219,4,4,4,444,Loyal Customers
17470.0,45,5,40758105,3,4,4,344,Potential Customers
17472.0,191,3,10991806,1,4,3,143,Potential Customers
17475.0,79,1,3459786,2,2,2,222,Lost Customers
17480.0,78,1,17299516,2,2,3,223,Lost Customers
17481.0,4,4,37450771,5,4,4,544,Loyal Customers
17483.0,65,3,2645262,3,4,2,342,Potential Customers
17486.0,261,1,7580217,1,2,2,122,Lost Customers
17489.0,59,2,8132960,3,3,3,333,Potential Customers
17490.0,1,7,37712848,5,5,4,554,Loyal Customers
17491.0,1,10,79210705,5,5,5,555,Champions
17492.0,248,1,5805835,1,2,2,122,Lost Customers
17495.0,8,2,6363113,5,3,2,532,Potential Customers
17496.0,359,1,2141295,1,2,1,121,Lost Customers
17498.0,76,1,10725468,2,2,3,223,Lost Customers
17499.0,290,1,44286768,1,2,4,124,Lost Customers
17500.0,17,3,643600,4,4,1,441,Loyal Customers
17501.0,221,2,3784890,1,3,2,132,Potential Customers
17502.0,9,4,9045040,5,4,3,543,Loyal Customers
17503.0,3,2,13217028,5,3,3,533,Potential Customers
17504.0,206,9,88339456,1,5,5,155,Potential Customers
17505.0,162,2,32009026,2,3,4,234,Potential Customers
17506.0,76,1,4200580,2,2,2,222,Lost Customers
17507.0,262,2,11191206,1,3,3,133,Potential Customers
17508.0,281,1,11193259,1,2,3,123,Lost Customers
17509.0,58,8,282541578,3,5,5,355,Potential Customers
17510.0,25,1,6601472,4,2,2,422,At Risk
17511.0,3,31,23816753430,5,5,5,555,Champions
17512.0,29,10,101937917,4,5,5,455,Loyal Customers
17513.0,72,1,13035280,3,2,3,323,At Risk
17514.0,128,1,2816775,2,2,2,222,Lost Customers
17515.0,31,4,4438981,4,4,2,442,Loyal Customers
17516.0,15,5,9644832,4,4,3,443,Loyal Customers
17517.0,309,1,1570188,1,2,1,121,Lost Customers
17519.0,17,6,38872678,4,5,4,454,Loyal Customers
17520.0,54,1,19958565,3,2,3,323,At Risk
17521.0,30,3,13383175,4,4,3,443,Loyal Customers
17522.0,2,5,35635153,5,4,4,544,Loyal Customers
17523.0,11,4,16363224,5,4,3,543,Loyal Customers
17524.0,361,1,1305000,1,2,1,121,Lost Customers
17525.0,360,1,3466140,1,2,2,122,Lost Customers
17526.0,5,4,12492940,5,4,3,543,Loyal Customers
17527.0,54,4,11323141,3,4,3,343,Potential Customers
17528.0,1,8,107542456,5,5,5,555,Champions
17530.0,1,10,47239061,5,5,4,554,Loyal Customers
17531.0,190,1,4035120,1,2,2,122,Lost Customers
17534.0,54,1,2300608,3,2,1,321,At Risk
17535.0,280,1,2235840,1,2,1,121,Lost Customers
17536.0,177,1,45900,2,2,1,221,Lost Customers
17537.0,30,2,32144260,4,3,4,434,Potential Customers
17538.0,26,1,1318828,4,2,1,421,At Risk
17540.0,25,2,5751620,4,3,2,432,Potential Customers
17542.0,270,1,2288050,1,2,1,121,Lost Customers
17545.0,43,3,9238808,3,4,3,343,Potential Customers
17548.0,234,1,599140,1,2,1,121,Lost Customers
17549.0,24,2,1979100,4,3,1,431,Potential Customers
17550.0,197,3,1147916,1,4,1,141,Potential Customers
17551.0,359,1,4602600,1,2,2,122,Lost Customers
17552.0,60,4,38261955,3,4,4,344,Potential Customers
17553.0,130,1,155900480,2,2,5,225,Lost Customers
17554.0,1,5,97653065,5,4,5,545,Loyal Customers
17555.0,20,2,8603753,4,3,3,433,Potential Customers
17556.0,206,1,1594790,1,2,1,121,Lost Customers
17557.0,14,3,6083712,4,4,2,442,Loyal Customers
17560.0,95,4,13207431,2,4,3,243,Potential Customers
17561.0,19,1,2447252,4,2,1,421,At Risk
17562.0,14,7,17279182,4,5,3,453,Loyal Customers
17564.0,24,3,2429037,4,4,1,441,Loyal Customers
17566.0,8,2,23101462,5,3,4,534,Potential Customers
17567.0,7,8,156803240,5,5,5,555,Champions
17569.0,332,1,5471826,1,2,2,122,Lost Customers
17571.0,50,4,49628539,3,4,4,344,Potential Customers
17572.0,71,4,581645,3,4,1,341,Potential Customers
17573.0,29,3,5576742,4,4,2,442,Loyal Customers
17574.0,243,1,1429505,1,2,1,121,Lost Customers
17576.0,8,19,46377324,5,5,4,554,Loyal Customers
17578.0,218,1,1979748,1,2,1,121,Lost Customers
17579.0,5,3,4190198,5,4,2,542,Loyal Customers
17580.0,253,3,940462,1,4,1,141,Potential Customers
17581.0,1,25,497802109,5,5,5,555,Champions
17582.0,236,1,2155821,1,2,1,121,Lost Customers
17584.0,7,2,28859230,5,3,4,534,Potential Customers
17585.0,109,4,56165561,2,4,4,244,Potential Customers
17588.0,100,3,30826272,2,4,4,244,Potential Customers
17589.0,60,4,98503847,3,4,5,345,Potential Customers
17590.0,2,3,50530471,5,4,4,544,Loyal Customers
17591.0,73,7,35394645,2,5,4,254,Potential Customers
17593.0,4,5,245973508,5,4,5,545,Loyal Customers
17594.0,85,2,29309940,2,3,4,234,Potential Customers
17595.0,12,2,4666966,5,3,2,532,Potential Customers
17596.0,23,7,195704540,4,5,5,455,Loyal Customers
17597.0,214,1,240417912,1,2,5,125,Lost Customers
17600.0,18,1,2328048,4,2,1,421,At Risk
17601.0,239,1,1194903,1,2,1,121,Lost Customers
17602.0,2,6,389393162,5,5,5,555,Champions
17603.0,78,1,2920928,2,2,2,222,Lost Customers
17604.0,217,2,2726576,1,3,2,132,Potential Customers
17608.0,33,2,4280056,4,3,2,432,Potential Customers
17609.0,41,5,23736574,3,4,4,344,Potential Customers
17611.0,7,15,81541468,5,5,5,555,Champions
17612.0,53,6,62537872,3,5,4,354,Potential Customers
17613.0,23,14,115207510,4,5,5,455,Loyal Customers
17614.0,57,1,9283666,3,2,3,323,At Risk
17615.0,130,3,1718830,2,4,1,241,Potential Customers
17616.0,174,3,5483520,2,4,2,242,Potential Customers
17618.0,6,3,10696728,5,4,3,543,Loyal Customers
17619.0,312,1,2775204,1,2,2,122,Lost Customers
17620.0,60,1,488640,3,2,1,321,At Risk
17621.0,21,3,26396012,4,4,4,444,Loyal Customers
17623.0,33,1,13966825,4,2,3,423,At Risk
17624.0,15,2,23214316,4,3,4,434,Potential Customers
17625.0,18,4,67215668,4,4,5,445,Loyal Customers
17628.0,81,1,598425,2,2,1,221,Lost Customers
17629.0,6,8,46545992,5,5,4,554,Loyal Customers
17630.0,170,2,4530860,2,3,2,232,Potential Customers
17631.0,2,3,5509462,5,4,2,542,Loyal Customers
17633.0,31,4,21575482,4,4,4,444,Loyal Customers
17634.0,36,9,27011282,3,5,4,354,Potential Customers
17636.0,19,1,5197192,4,2,2,422,At Risk
17637.0,31,2,8640140,4,3,3,433,Potential Customers
17639.0,276,1,531650,1,2,1,121,Lost Customers
17640.0,87,1,15541500,2,2,3,223,Lost Customers
17642.0,120,2,17249330,2,3,3,233,Potential Customers
17643.0,373,1,721005,1,2,1,121,Lost Customers
17644.0,1,11,68103470,5,5,5,555,Champions
17646.0,219,3,10968437,1,4,3,143,Potential Customers
17647.0,65,1,399180,3,2,1,321,At Risk
17648.0,61,4,28965109,3,4,4,344,Potential Customers
17649.0,138,1,34652751,2,2,4,224,Lost Customers
17650.0,21,1,2491200,4,2,1,421,At Risk
17651.0,12,10,189921799,5,5,5,555,Champions
17652.0,25,12,124801899,4,5,5,455,Loyal Customers
17653.0,37,4,42326836,3,4,4,344,Potential Customers
17654.0,277,1,481955,1,2,1,121,Lost Customers
17655.0,11,7,46368982,5,5,4,554,Loyal Customers
17656.0,73,5,70922893,2,4,5,245,Potential Customers
17658.0,26,2,17972960,4,3,3,433,Potential Customers
17659.0,17,12,66451184,4,5,5,455,Loyal Customers
17660.0,141,1,2548000,2,2,1,221,Lost Customers
17663.0,26,7,21739001,4,5,4,454,Loyal Customers
17664.0,19,2,18770946,4,3,3,433,Potential Customers
17666.0,4,2,22221168,5,3,4,534,Potential Customers
17667.0,66,5,63855587,3,4,5,345,Potential Customers
17668.0,1,2,1654315,5,3,1,531,Potential Customers
17669.0,43,7,102632200,3,5,5,355,Potential Customers
17670.0,228,1,2262700,1,2,1,121,Lost Customers
17671.0,16,4,30640209,4,4,4,444,Loyal Customers
17672.0,50,2,285169663,3,3,5,335,Potential Customers
17673.0,2,6,47755539,5,5,4,554,Loyal Customers
17674.0,74,2,18580308,2,3,3,233,Potential Customers
17675.0,1,31,687258506,5,5,5,555,Champions
